date,year,month,region,satellite,time_of_day,layer,image_path,avg_warmth_score,monthly_baseline,anomaly_score,max_warmth_score,warm_area_percent,valid_pixel_count,warmth_rank
2017-04-01,2017,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_04_01.png,-0.32121697068214417,-0.39147293141910006,0.07025596073695589,1.0,16.44574819496861,356919,4
2017-05-01,2017,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_05_01.png,-0.2902902662754059,-0.3171150875943048,0.026824821318898906,1.0,20.607168899826817,351072,7
2017-06-01,2017,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_06_01.png,-0.15453442931175232,-0.21172600558825902,0.0571915762765067,1.0,32.781587566874215,342247,6
2017-07-01,2017,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_07_01.png,0.15916867554187775,0.11473061197570392,0.04443806356617383,1.0,57.58158071612783,337733,6
2017-08-01,2017,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_08_01.png,0.31504106521606445,0.33113935004387585,-0.016098284827811393,1.0,63.57492870029115,335906,9
2017-09-01,2017,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_09_01.png,0.3983919024467468,0.3744739347270557,0.023917967719691124,1.0,66.73172259332682,357641,8
2017-10-01,2017,10,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_10_01.png,0.25562646985054016,0.23466528264375833,0.020961187206781834,1.0,60.6905665871496,357156,6
2017-11-01,2017,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_11_01.png,0.06803324818611145,0.029218495823442936,0.038814752362668514,1.0,46.830636291781175,355513,6
2017-12-01,2017,12,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2017_12_01.png,-0.1428503692150116,-0.23449445902728117,0.09164408981226957,1.0,33.63577664860616,356210,4
2018-01-01,2018,1,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_01_01.png,-0.305220365524292,-0.3976911019820433,0.09247073645775133,0.8588235378265381,22.662080912501338,355594,2
2018-02-01,2018,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_02_01.png,-0.32340243458747864,-0.4394180817263467,0.11601564713886808,0.8156862854957581,20.24513176183189,356135,2
2018-03-01,2018,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_03_01.png,-0.4024750590324402,-0.4370488705379622,0.03457381150552202,0.8980392217636108,10.617911116276828,352753,5
2018-04-01,2018,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_04_01.png,-0.3198344111442566,-0.39147293141910006,0.07163852027484346,1.0,18.260474737027973,356787,3
2018-05-01,2018,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_05_01.png,-0.249879390001297,-0.3171150875943048,0.06723569759300779,1.0,25.072986189965143,353149,3
2018-06-01,2018,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_06_01.png,-0.2100636065006256,-0.21172600558825902,0.0016623990876334094,1.0,29.1282608631449,338599,7
2018-07-01,2018,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_07_01.png,0.15329043567180634,0.11473061197570392,0.03855982369610242,1.0,57.7335427673854,350150,7
2018-08-01,2018,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_08_01.png,0.3547128140926361,0.33113935004387585,0.023573464048760262,1.0,63.23917616002485,354195,7
2018-09-01,2018,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_09_01.png,0.29197606444358826,0.3744739347270557,-0.08249787028346744,1.0,62.36151949026757,354382,10
2018-10-01,2018,10,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_10_01.png,0.21497377753257751,0.23466528264375833,-0.019691505111180813,1.0,58.21511362266679,356751,7
2018-11-01,2018,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_11_01.png,0.038678739219903946,0.029218495823442936,0.00946024339646101,1.0,46.77654936856771,356016,8
2018-12-01,2018,12,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2018_12_01.png,-0.20641176402568817,-0.23449445902728117,0.028082695001592994,1.0,31.118705228043652,355831,5
2019-01-01,2019,1,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_01_01.png,-0.3765287697315216,-0.3976911019820433,0.02116233225052172,0.8980392217636108,14.833904783317408,355820,5
2019-02-01,2019,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_02_01.png,-0.45550620555877686,-0.4394180817263467,-0.016088123832430135,0.772549033164978,6.750972818270971,349757,7
2019-03-01,2019,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_03_01.png,-0.40573230385780334,-0.4370488705379622,0.031316566680158864,0.9529411792755127,10.273398165003801,356513,6
2019-04-01,2019,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_04_01.png,-0.341248482465744,-0.39147293141910006,0.05022444895335604,1.0,17.393134980403016,353881,5
2019-05-01,2019,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_05_01.png,-0.2503906488418579,-0.3171150875943048,0.06672443875244688,1.0,25.448005580285233,356971,4
2019-06-01,2019,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_06_01.png,-0.30061590671539307,-0.21172600558825902,-0.08888990112713405,1.0,19.61720487067073,286942,11
2019-07-01,2019,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_07_01.png,0.19286184012889862,0.11473061197570392,0.0781312281531947,1.0,59.29187142971164,350812,4
2019-08-01,2019,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_08_01.png,0.5104479193687439,0.33113935004387585,0.17930856932486805,1.0,80.87952645251039,352235,2
2019-09-01,2019,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_09_01.png,0.6083004474639893,0.3744739347270557,0.23382651273693356,1.0,82.03557146452641,357590,1
2019-10-01,2019,10,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_10_01.png,0.283136785030365,0.23466528264375833,0.04847150238660666,1.0,64.50111455368784,356645,5
2019-11-01,2019,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_11_01.png,0.058988504111766815,0.029218495823442936,0.02977000828832388,1.0,49.349951014065155,355204,7
2019-12-01,2019,12,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2019_12_01.png,-0.22649532556533813,-0.23449445902728117,0.007999133461943031,1.0,26.51729413292236,354282,7
2020-01-01,2020,1,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_01_01.png,-0.40206125378608704,-0.3976911019820433,-0.004370151804043709,0.6901960968971252,10.496839272184465,353716,7
2020-02-01,2020,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_02_01.png,-0.4606108069419861,-0.4394180817263467,-0.021192725215639363,0.6901960968971252,4.668680199480227,355925,9
2020-03-01,2020,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_03_01.png,-0.4898937940597534,-0.4370488705379622,-0.05284492352179121,0.929411768913269,2.7881134917601567,355832,8
2020-04-01,2020,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_04_01.png,-0.4557260274887085,-0.39147293141910006,-0.06425309606960844,1.0,6.8741121710470905,356206,10
2020-05-01,2020,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_05_01.png,-0.25466427206993103,-0.3171150875943048,0.06245081552437376,1.0,22.81140654371864,356953,5
2020-06-01,2020,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_06_01.png,-0.11475833505392075,-0.21172600558825902,0.09696767053433827,1.0,39.30503455083909,354550,4
2020-07-01,2020,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_07_01.png,0.10641711950302124,0.11473061197570392,-0.008313492472682676,1.0,51.35678518248588,318326,9
2020-08-01,2020,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_08_01.png,0.446173757314682,0.33113935004387585,0.11503440727080616,1.0,71.57775319776512,352590,5
2020-09-01,2020,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_09_01.png,0.5453373193740845,0.3744739347270557,0.17086338464702877,1.0,78.43960015812955,354140,4
2020-10-01,2020,10,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_10_01.png,0.4552253484725952,0.23466528264375833,0.2205600658288369,1.0,71.22566302126609,356248,3
2020-11-01,2020,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_11_01.png,0.10027769207954407,0.029218495823442936,0.07105919625610113,1.0,51.89002760824933,356053,4
2020-12-01,2020,12,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2020_12_01.png,-0.21127288043498993,-0.23449445902728117,0.023221578592291237,1.0,28.89288675877384,355745,6
2021-01-01,2021,1,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_01_01.png,-0.42960262298583984,-0.3976911019820433,-0.03191152100379652,0.772549033164978,10.272563749273903,356357,9
2021-02-01,2021,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_02_01.png,-0.4914909303188324,-0.4394180817263467,-0.05207284859248568,0.6901960968971252,4.276980015636513,355578,10
2021-03-01,2021,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_03_01.png,-0.5301645398139954,-0.4370488705379622,-0.09311566927603315,0.47058823704719543,1.0986415312931463,355621,13
2021-04-01,2021,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_04_01.png,-0.466459184885025,-0.39147293141910006,-0.07498625346592497,1.0,5.649067145845325,356165,12
2021-05-01,2021,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_05_01.png,-0.4239846467971802,-0.3171150875943048,-0.10686955920287539,1.0,7.677816737878507,344512,14
2021-06-01,2021,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_06_01.png,-0.3190758228302002,-0.21172600558825902,-0.10734981724194118,1.0,17.07137621841117,356099,12
2021-07-01,2021,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_07_01.png,0.11836142838001251,0.11473061197570392,0.0036308164043085955,1.0,56.029696855607625,302793,8
2021-08-01,2021,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_08_01.png,0.25881174206733704,0.33113935004387585,-0.07232760797653881,1.0,60.84500108759116,349396,11
2021-09-01,2021,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_09_01.png,0.27264559268951416,0.3744739347270557,-0.10182834203754154,1.0,61.77028302551315,354915,11
2021-10-01,2021,10,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_10_01.png,0.04829370230436325,0.23466528264375833,-0.18637158033939508,1.0,46.34622251337605,355673,12
2021-11-01,2021,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_11_01.png,-0.06928596645593643,0.029218495823442936,-0.09850446227937937,1.0,39.61457487147342,355763,11
2021-12-01,2021,12,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2021_12_01.png,-0.3242466151714325,-0.23449445902728117,-0.08975215614415133,1.0,19.43590092156763,353094,11
2022-01-01,2022,1,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_01_01.png,-0.4612484574317932,-0.3976911019820433,-0.06355735544974989,0.8156862854957581,5.123224816675815,355245,10
2022-02-01,2022,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_02_01.png,-0.45932120084762573,-0.4394180817263467,-0.01990311912127901,0.6901960968971252,5.2640292271473506,356381,8
2022-03-01,2022,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_03_01.png,-0.5009714961051941,-0.4370488705379622,-0.06392262556723188,0.9960784316062927,1.690875504623729,356206,10
2022-04-01,2022,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_04_01.png,-0.436227947473526,-0.39147293141910006,-0.044755016054425945,1.0,4.994493748785386,355051,8
2022-05-01,2022,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_05_01.png,-0.4152275621891022,-0.3171150875943048,-0.09811247459479738,1.0,7.081883277653129,344527,11
2022-06-01,2022,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_06_01.png,-0.1510680466890335,-0.21172600558825902,0.06065795889922551,1.0,34.71762382015914,356404,5
2022-07-01,2022,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_07_01.png,0.05602679401636124,0.11473061197570392,-0.05870381795934268,1.0,50.97716048658604,340988,11
2022-08-01,2022,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_08_01.png,0.4310586750507355,0.33113935004387585,0.09991932500685963,1.0,74.88225354642775,356274,6
2022-09-01,2022,9,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_09_01.png,0.540134847164154,0.3744739347270557,0.16566091243709835,1.0,80.76673309895425,357256,5
2022-11-01,2022,11,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2022_11_01.png,-0.018964802846312523,0.029218495823442936,-0.04818329866975546,1.0,43.95145988581773,355747,9
2023-02-01,2023,2,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_02_01.png,-0.49800026416778564,-0.4394180817263467,-0.058582182441438924,0.5137255191802979,1.6438618098789177,355626,11
2023-03-01,2023,3,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_03_01.png,-0.49039533734321594,-0.4370488705379622,-0.053346466805253734,0.6901960968971252,2.2140968667379197,355540,9
2023-04-01,2023,4,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_04_01.png,-0.47265270352363586,-0.39147293141910006,-0.08117977210453581,1.0,3.5476273280685833,353673,13
2023-05-01,2023,5,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_05_01.png,-0.4230021834373474,-0.3171150875943048,-0.10588709584304262,1.0,8.77120036859213,355949,13
2023-06-01,2023,6,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_06_01.png,-0.28929924964904785,-0.21172600558825902,-0.07757324406078883,1.0,20.508012773562243,341330,9
2023-07-01,2023,7,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_07_01.png,0.08767745643854141,0.11473061197570392,-0.027053155537162504,1.0,52.782802137258564,336693,10
2023-08-01,2023,8,California Coast,Terra,Night,MODIS_Terra_L3_SST_Thermal_4km_Night_Monthly,modis_sst_images/california_coast_terra_night_2023_08_01.png,0.47392261028289795,0.33113935004387585,0.1427832602390221,1.0,80.45299714185036,357574,4
